REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.423	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.426	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.436	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.430	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.427	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.438	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.441	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.436	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.440	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.441	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.424	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.428	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.427	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.431	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.437	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.441	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.439	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.444	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.446	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.446	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.436	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.448	 16000	wb
wavFiles_pad/7.wav	 tempDegrCBR.wav	 -1.000	 4.440	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 2.102	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 2.144	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 2.477	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 2.329	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 2.694	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 2.811	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.016	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.130	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.215	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.263	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.412	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.419	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.486	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.518	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.577	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.601	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.716	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.684	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.720	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.757	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.814	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.848	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.869	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.925	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.966	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.979	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.029	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.018	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.075	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.080	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.098	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.129	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.166	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.170	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.168	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.183	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.193	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.221	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.224	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.234	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.216	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.243	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.241	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.250	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.278	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.270	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.293	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.312	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.305	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.166	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.202	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.206	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.220	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.194	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.220	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.222	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.231	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.235	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.242	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.624	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.627	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.626	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.630	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.627	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.632	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.642	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.295	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.305	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.660	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.667	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.314	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.669	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.670	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.675	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.331	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.676	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.678	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.677	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.331	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.681	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.684	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.687	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 4.341	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.685	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.691	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.693	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.696	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.699	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.702	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.701	 16000	wb
wavFiles_pad/8.wav	 tempDegrCBR.wav	 -1.000	 3.704	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 1.813	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 1.907	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.042	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.147	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.359	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.340	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 1.882	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 1.953	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.054	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.069	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.057	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.070	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.129	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.130	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.166	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.176	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.216	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.232	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.266	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.286	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.291	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.317	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.318	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.334	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.318	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.318	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.269	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.286	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.310	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.292	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.308	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.319	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.341	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.350	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.316	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.348	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.362	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.363	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.384	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.395	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.430	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.427	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.455	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.486	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.524	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.559	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.573	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.580	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.582	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.442	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.451	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.464	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.485	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.503	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.515	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.527	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.536	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.588	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.666	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.745	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.723	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.866	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.918	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 2.950	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.030	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.027	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.078	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.105	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.203	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.454	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.427	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.464	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.536	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.621	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.683	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.717	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.766	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.792	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.828	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.839	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.855	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.867	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.860	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.877	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.891	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.891	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.906	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.907	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.904	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.929	 16000	wb
wavFiles_pad/9.wav	 tempDegrCBR.wav	 -1.000	 3.929	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.090	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.184	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.268	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.345	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.364	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.401	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.371	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.346	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.419	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.415	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.438	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.460	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.482	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.480	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.533	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.540	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.555	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.543	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.593	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.598	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.613	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.615	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.626	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.652	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.718	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.786	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.852	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.873	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.917	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.918	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.925	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.937	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.924	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.951	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.977	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 2.981	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.020	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.020	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.017	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.043	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.030	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.065	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.062	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.054	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.077	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.078	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.181	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.184	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.236	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.172	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.174	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.198	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.213	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.215	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.236	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.233	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.307	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.313	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.470	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.507	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.950	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.956	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.975	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 3.985	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.010	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.002	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.043	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.050	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.080	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.105	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.098	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.113	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.110	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.121	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.126	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.122	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.152	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.147	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.159	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.166	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.163	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.171	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.202	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.179	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.193	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.195	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.194	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.212	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.205	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.214	 16000	wb
wavFiles_pad/10.wav	 tempDegrCBR.wav	 -1.000	 4.220	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.234	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.318	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.471	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.518	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.600	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.635	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.195	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.276	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.327	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.413	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.364	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.409	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.409	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.467	 16000	wb
